timestamp,Register,raw_uint16,raw_int16,hex,tier,name,interpreted,bin16,u8_hi,u8_lo,i8_hi,i8_lo,ascii_be,ascii_le,bcd,div10,div100,div1000,u32_next_be,u32_next_le,i32_next_be,i32_next_le,f32_next_be,f32_next_le
13:08:54,30302,1,1,0x0001,VERM,Verm: cloud_status,1,0000000000000001,0,1,0,1,··,··,0001,0.1,0.01,0.001,65590,3538945,65590,3538945,-,-
13:08:54,30303,54,54,0x0036,VERM,Verm: wifi_signal_strength,-54 dBm,0000000000110110,0,54,0,54,·6,6·,0036,5.4,0.54,0.054,,,,,,
13:08:55,30400,49320,-16216,0xC0A8,UNB,Unb: ip_address,192.168,1100000010101000,192,168,-64,-88,··,··,-,4932.0,493.20,49.320,,,,,,
13:08:55,31003,5,5,0x0005,VERM,Verm: pack_dependent_31003,5,0000000000000101,0,5,0,5,··,··,0005,0.5,0.05,0.005,329223,101122053,329223,101122053,-,-
13:08:55,31004,1543,1543,0x0607,VERM,Verm: pack_dependent_31004,1543,0000011000000111,6,7,6,7,··,··,0607,154.3,15.43,1.543,101122048,1543,101122048,1543,-,-
13:08:55,31005,0,0,0x0000,UNB,Unb: unknown_31005,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,31006,0,0,0x0000,UNB,Unb: unknown_31006,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,31007,0,0,0x0000,UNB,Unb: unknown_31007,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,31008,0,0,0x0000,UNB,Unb: unknown_31008,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,31009,0,0,0x0000,UNB,Unb: unknown_31009,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,,,,,,
13:08:55,32100,5330,5330,0x14D2,OK,dc_voltage,53.300 V,0001010011010010,20,210,20,-46,··,··,-,533.0,53.30,5.330,349306880,5330,349306880,5330,-,-
13:08:55,32101,0,0,0x0000,OK,dc_current,0 A,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,32102,0,0,0x0000,UNB,Unb: unknown_32102,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,0,0,0,0,0,0
13:08:55,32103,0,0,0x0000,UNB,Unb: ?,,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,,,,,,
13:08:55,32200,2456,2456,0x0998,OK,ac_voltage,245.600 V,0000100110011000,9,152,9,-104,··,··,0998,245.6,24.56,2.456,160958872,160958872,160958872,160958872,-,-
13:08:55,32201,2456,2456,0x0998,VERM,Verm: ac_voltage_2,245.600 V,0000100110011000,9,152,9,-104,··,··,0998,245.6,24.56,2.456,,,,,,
13:08:55,32204,499,499,0x01F3,OK,ac_frequency,49.900 Hz,0000000111110011,1,243,1,-13,··,··,-,49.9,4.99,0.499,,,,,,
13:08:56,34002,879,879,0x036F,OK,pack1_bat_soc,87.900 %,0000001101101111,3,111,3,111,·o,o·,-,87.9,8.79,0.879,,,,,,
13:08:56,34004,0,0,0x0000,VERM,Verm: pack1_charge_status,0,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,,,,,,
13:08:56,34102,888,888,0x0378,OK,pack2_bat_soc,88.800 %,0000001101111000,3,120,3,120,·x,x·,0378,88.8,8.88,0.888,,,,,,
13:08:56,34104,0,0,0x0000,VERM,Verm: pack2_charge_status,0,0000000000000000,0,0,0,0,··,··,0000,0.0,0.00,0.000,,,,,,
